epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
1,286.187,1.61772,1.51606,1.28526,0.92405,0.94201,0.96387,0.65596,1.17403,0.98284,1.15881,0.00332721,0.00332721,0.00332721
2,589.506,1.19084,0.75868,1.05977,0.95331,0.96323,0.97072,0.71957,0.95508,0.84163,1.02543,0.0065946,0.0065946,0.0065946
